product_id,product_name,product_price,category,reviews,environmental_impact_score,labor_rights_score,animal_welfare_score,corporate_governance_score
EL100070,Electronics Find 70,199.38,Electronics,"Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Display is sharp and vibrant. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Compact design and very lightweight. | Build quality feels cheap. | Battery life is excellent and long-lasting.",5.0,5.0,5.0,6.1
EL100071,Electronics Ok 71,907.32,Electronics,"Stopped working after a few weeks. | Compact design and very lightweight. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Build quality feels cheap. | Very easy to set up and operate. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,5.9
EL100072,Electronics Size 72,425.54,Electronics,"Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Performance is smooth and fast. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,6.1
EL100073,Electronics Education 73,35.53,Electronics,"Display is sharp and vibrant. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Compact design and very lightweight. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Performance is smooth and fast.",5.0,5.0,5.0,5.6
EL100074,Electronics Actually 74,914.63,Electronics,"Very easy to set up and operate. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks.",5.0,5.0,5.0,6.1
EL100075,Electronics Necessary 75,275.73,Electronics,"Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Compact design and very lightweight. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Display is sharp and vibrant.",5.0,5.0,5.0,6.1
EL100076,Electronics Middle 76,306.66,Electronics,"Stopped working after a few weeks. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Build quality feels cheap. | Overheats quickly after continuous use.",5.0,5.0,5.0,6.1
EL100077,Electronics Notice 77,928.79,Electronics,"Build quality feels cheap. | Overheats quickly after continuous use. | Very easy to set up and operate. | Great value for the price, highly recommend. | Performance is smooth and fast. | Display is sharp and vibrant. | Compact design and very lightweight. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting.",5.0,5.0,5.0,7.3
EL100078,Electronics Mission 78,128.32,Electronics,"Build quality feels cheap. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Performance is smooth and fast. | Stopped working after a few weeks. | Display is sharp and vibrant. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Battery life is excellent and long-lasting.",5.0,5.0,5.0,7.4
EL100079,Electronics Market 79,201.19,Electronics,"Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Compact design and very lightweight. | Overheats quickly after continuous use. | Build quality feels cheap. | Performance is smooth and fast. | Poor sound quality, not satisfied.",5.0,5.0,5.0,5.9
EL100080,Electronics Less 80,233.67,Electronics,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Display is sharp and vibrant. | Stopped working after a few weeks. | Performance is smooth and fast. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Great value for the price, highly recommend. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,6.1
EL100081,Electronics Organization 81,585.36,Electronics,"Exceeded my expectations, fantastic product. | Build quality feels cheap. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Overheats quickly after continuous use.",5.0,5.0,5.0,5.7
EL100082,Electronics What 82,739.28,Electronics,"Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Build quality feels cheap. | Overheats quickly after continuous use. | Very easy to set up and operate.",5.0,5.0,5.0,6.4
EL100083,Electronics Prove 83,93.35,Electronics,"Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Very easy to set up and operate. | Performance is smooth and fast. | Stopped working after a few weeks. | Build quality feels cheap. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend.",5.0,5.0,5.0,6.1
EL100084,Electronics Positive 84,309.94,Electronics,"Stopped working after a few weeks. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Compact design and very lightweight. | Great value for the price, highly recommend. | Very easy to set up and operate. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,6.1
EL100085,Electronics Lead 85,324.68,Electronics,"Poor sound quality, not satisfied. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Great value for the price, highly recommend. | Very easy to set up and operate. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Compact design and very lightweight.",5.0,5.0,5.0,6.1
EL100086,Electronics Hotel 86,629.64,Electronics,"Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Build quality feels cheap. | Great value for the price, highly recommend. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Very easy to set up and operate.",5.0,5.0,5.0,6.1
EL100087,Electronics Perhaps 87,992.01,Electronics,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Build quality feels cheap. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Display is sharp and vibrant. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks.",5.0,5.0,5.0,6.1
EL100088,Electronics Music 88,52.76,Electronics,"Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Very easy to set up and operate. | Compact design and very lightweight. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Display is sharp and vibrant. | Build quality feels cheap. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth.",5.0,5.0,5.0,6.1
EL100089,Electronics Strong 89,128.77,Electronics,"Display is sharp and vibrant. | Stopped working after a few weeks. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Compact design and very lightweight. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Battery life is excellent and long-lasting.",5.0,5.0,5.0,5.5
EL100090,Electronics Western 90,51.81,Electronics,"Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Compact design and very lightweight. | Very easy to set up and operate. | Display is sharp and vibrant. | Exceeded my expectations, fantastic product. | Poor sound quality, not satisfied. | Overheats quickly after continuous use.",5.0,5.0,5.0,6.1
