product_id,product_name,product_price,reviews,created_by,Environmental Impact,Labor Rights,Animal Welfare,Corporate Governance,sentiment,sentiment_score
EL100069,Electronics Art 69,923.6,"Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Build quality feels cheap. | Poor sound quality, not satisfied. | Great value for the price, highly recommend. | Very easy to set up and operate. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Performance is smooth and fast.",Shaw-Castro,48,66,100,36,positive,79
EL100070,Electronics Find 70,199.38,"Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Display is sharp and vibrant. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Compact design and very lightweight. | Build quality feels cheap. | Battery life is excellent and long-lasting.","Rodriguez, Nguyen and Pittman",44,82,86,39,neutral,57
EL100071,Electronics Ok 71,907.32,"Stopped working after a few weeks. | Compact design and very lightweight. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Build quality feels cheap. | Very easy to set up and operate. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth.",Smith-Mcmillan,29,31,32,27,negative,29
EL100072,Electronics Size 72,425.54,"Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Stopped working after a few weeks. | Poor sound quality, not satisfied. | Overheats quickly after continuous use. | Very easy to set up and operate. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Performance is smooth and fast. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth.",Rich LLC,54,62,37,37,positive,76
EL100073,Electronics Education 73,35.53,"Display is sharp and vibrant. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Compact design and very lightweight. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Exceeded my expectations, fantastic product. | Performance is smooth and fast.","Nguyen, Cowan and Austin",74,48,70,37,neutral,49
EL100074,Electronics Actually 74,914.63,"Very easy to set up and operate. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Overheats quickly after continuous use. | Battery life is excellent and long-lasting. | Great value for the price, highly recommend. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth. | Stopped working after a few weeks.",Brown-Morris,44,68,55,37,negative,13
EL100075,Electronics Necessary 75,275.73,"Exceeded my expectations, fantastic product. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Poor sound quality, not satisfied. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Compact design and very lightweight. | Performance is smooth and fast. | Connectivity issues with Wi-Fi and Bluetooth. | Great value for the price, highly recommend. | Display is sharp and vibrant.",Palmer Ltd,64,22,100,21,positive,92
EL100076,Electronics Middle 76,306.66,"Stopped working after a few weeks. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Display is sharp and vibrant. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Build quality feels cheap. | Overheats quickly after continuous use.",Greene-Huffman,31,88,53,95,neutral,41
EL100077,Electronics Notice 77,928.79,"Build quality feels cheap. | Overheats quickly after continuous use. | Very easy to set up and operate. | Great value for the price, highly recommend. | Performance is smooth and fast. | Display is sharp and vibrant. | Compact design and very lightweight. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Battery life is excellent and long-lasting.",Bush PLC,23,79,31,91,negative,16
EL100078,Electronics Mission 78,128.32,"Build quality feels cheap. | Great value for the price, highly recommend. | Overheats quickly after continuous use. | Connectivity issues with Wi-Fi and Bluetooth. | Very easy to set up and operate. | Performance is smooth and fast. | Stopped working after a few weeks. | Display is sharp and vibrant. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Battery life is excellent and long-lasting.",Kennedy and Sons,86,85,24,70,positive,86
EL100079,Electronics Market 79,201.19,"Connectivity issues with Wi-Fi and Bluetooth. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Stopped working after a few weeks. | Battery life is excellent and long-lasting. | Very easy to set up and operate. | Compact design and very lightweight. | Overheats quickly after continuous use. | Build quality feels cheap. | Performance is smooth and fast. | Poor sound quality, not satisfied.",Garrett LLC,36,45,67,29,neutral,59
EL100080,Electronics Less 80,233.67,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Compact design and very lightweight. | Display is sharp and vibrant. | Stopped working after a few weeks. | Performance is smooth and fast. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Great value for the price, highly recommend. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth.",Ward PLC,92,90,59,94,negative,38
EL100081,Electronics Organization 81,585.36,"Exceeded my expectations, fantastic product. | Build quality feels cheap. | Performance is smooth and fast. | Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Poor sound quality, not satisfied. | Very easy to set up and operate. | Overheats quickly after continuous use.",West-Garza,84,93,32,33,positive,72
EL100082,Electronics What 82,739.28,"Performance is smooth and fast. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend. | Battery life is excellent and long-lasting. | Compact design and very lightweight. | Display is sharp and vibrant. | Connectivity issues with Wi-Fi and Bluetooth. | Poor sound quality, not satisfied. | Build quality feels cheap. | Overheats quickly after continuous use. | Very easy to set up and operate.",Lawrence-Wheeler,72,88,45,45,neutral,63
EL100083,Electronics Prove 83,93.35,"Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Very easy to set up and operate. | Performance is smooth and fast. | Stopped working after a few weeks. | Build quality feels cheap. | Poor sound quality, not satisfied. | Connectivity issues with Wi-Fi and Bluetooth. | Compact design and very lightweight. | Exceeded my expectations, fantastic product. | Great value for the price, highly recommend.",Garcia PLC,76,66,33,66,negative,5
EL100084,Electronics Positive 84,309.94,"Stopped working after a few weeks. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Exceeded my expectations, fantastic product. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Performance is smooth and fast. | Compact design and very lightweight. | Great value for the price, highly recommend. | Very easy to set up and operate. | Build quality feels cheap. | Connectivity issues with Wi-Fi and Bluetooth.","Chavez, Hill and Davis",47,95,30,49,positive,91
EL100085,Electronics Lead 85,324.68,"Poor sound quality, not satisfied. | Display is sharp and vibrant. | Battery life is excellent and long-lasting. | Connectivity issues with Wi-Fi and Bluetooth. | Build quality feels cheap. | Great value for the price, highly recommend. | Very easy to set up and operate. | Stopped working after a few weeks. | Overheats quickly after continuous use. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Compact design and very lightweight.",James Ltd,35,61,57,75,neutral,50
EL100086,Electronics Hotel 86,629.64,"Battery life is excellent and long-lasting. | Stopped working after a few weeks. | Connectivity issues with Wi-Fi and Bluetooth. | Display is sharp and vibrant. | Compact design and very lightweight. | Overheats quickly after continuous use. | Poor sound quality, not satisfied. | Build quality feels cheap. | Great value for the price, highly recommend. | Exceeded my expectations, fantastic product. | Performance is smooth and fast. | Very easy to set up and operate.",Bell PLC,40,50,99,61,negative,33
EL100087,Electronics Perhaps 87,992.01,"Battery life is excellent and long-lasting. | Overheats quickly after continuous use. | Great value for the price, highly recommend. | Poor sound quality, not satisfied. | Build quality feels cheap. | Compact design and very lightweight. | Connectivity issues with Wi-Fi and Bluetooth. | Performance is smooth and fast. | Display is sharp and vibrant. | Very easy to set up and operate. | Exceeded my expectations, fantastic product. | Stopped working after a few weeks.",Ibarra-Gray,96,41,76,23,positive,96
