product_id,product_name,product_price,reviews,created_by,environmental impact,labor rights,animal welfare,corporate governance,category,public_sentiment_score
BE100066,Beauty Attack 66,946.65,"Perfect for daily skincare routine. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Caused breakouts after a week. | Very affordable and effective product. | Caused irritation on my skin. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Texture is smooth and easy to apply.",Garcia-Graham,69.0,84.0,34.0,41.0,Beauty,95.07
BE100067,Beauty Evening 67,925.64,"Very affordable and effective product. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Caused breakouts after a week. | Too oily and sticky after use. | Helped improve my skin glow. | Texture is smooth and easy to apply.","Contreras, Jones and Berg",57.0,33.0,40.0,35.0,Beauty,94.12
BE100068,Beauty Magazine 68,669.27,"Very affordable and effective product. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Caused breakouts after a week. | Helped improve my skin glow. | Perfect for daily skincare routine. | Too oily and sticky after use. | Caused irritation on my skin.",Harris-Hunter,75.0,22.0,36.0,32.0,Beauty,95.07
BE100069,Beauty Yet 69,314.64,"Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Bottle design is very convenient. | Caused breakouts after a week. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Very affordable and effective product. | Helped improve my skin glow.",Green Group,82.0,43.0,75.0,81.0,Beauty,94.12
BE100070,Beauty Else 70,776.92,"Caused breakouts after a week. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Bottle design is very convenient. | Not suitable for sensitive skin. | Perfect for daily skincare routine.","Estes, Parker and Johnson",67.0,84.0,69.0,62.0,Beauty,91.36
BE100071,Beauty Bring 71,971.13,"Moisturizes well and feels refreshing. | Caused irritation on my skin. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Not suitable for sensitive skin. | Too oily and sticky after use. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Perfect for daily skincare routine.",Brown-Jones,78.0,67.0,26.0,97.0,Beauty,94.62
BE100072,Beauty Floor 72,598.34,"Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Very affordable and effective product. | Texture is smooth and easy to apply. | Perfect for daily skincare routine. | Bottle design is very convenient. | Caused breakouts after a week.",Nolan LLC,96.0,29.0,69.0,51.0,Beauty,95.82
BE100073,Beauty Role 73,439.83,"Very affordable and effective product. | Not suitable for sensitive skin. | Too oily and sticky after use. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Caused irritation on my skin. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Helped improve my skin glow. | Caused breakouts after a week. | Bottle design is very convenient. | Doesn’t last long, fades quickly.",Roberts-Russo,63.0,32.0,79.0,86.0,Beauty,96.61
BE100074,Beauty Last 74,112.39,"Very affordable and effective product. | Not suitable for sensitive skin. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Caused irritation on my skin. | Perfect for daily skincare routine. | Caused breakouts after a week. | Too oily and sticky after use.","Williams, Allen and Juarez",74.0,92.0,26.0,76.0,Beauty,96.61
BE100075,Beauty Effect 75,292.61,"Fragrance is long-lasting and pleasant. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Too oily and sticky after use. | Caused breakouts after a week. | Very affordable and effective product. | Perfect for daily skincare routine.","Choi, Hess and Henderson",74.0,33.0,59.0,84.0,Beauty,96.76
BE100076,Beauty Feeling 76,657.73,"Very affordable and effective product. | Bottle design is very convenient. | Helped improve my skin glow. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Moisturizes well and feels refreshing. | Too oily and sticky after use. | Caused breakouts after a week. | Caused irritation on my skin. | Texture is smooth and easy to apply.",Parker PLC,20.0,29.0,64.0,88.0,Beauty,96.76
BE100077,Beauty Play 77,694.98,"Texture is smooth and easy to apply. | Caused breakouts after a week. | Perfect for daily skincare routine. | Not suitable for sensitive skin. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Too oily and sticky after use. | Helped improve my skin glow. | Moisturizes well and feels refreshing.",Cunningham-Moore,27.0,59.0,78.0,68.0,Beauty,94.55
BE100078,Beauty Worker 78,902.54,"Moisturizes well and feels refreshing. | Helped improve my skin glow. | Caused breakouts after a week. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Too oily and sticky after use. | Very affordable and effective product. | Not suitable for sensitive skin. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Fragrance is long-lasting and pleasant. | Bottle design is very convenient.",Ellis-Brooks,23.0,42.0,94.0,52.0,Beauty,96.61
BE100079,Beauty Work 79,337.03,"Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Helped improve my skin glow. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Perfect for daily skincare routine. | Caused irritation on my skin. | Too oily and sticky after use. | Bottle design is very convenient. | Very affordable and effective product.",Lawson-Peters,72.0,74.0,74.0,38.0,Beauty,96.61
BE100080,Beauty World 80,852.64,"Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Very affordable and effective product. | Perfect for daily skincare routine. | Caused breakouts after a week. | Caused irritation on my skin. | Bottle design is very convenient.",Cruz LLC,77.0,82.0,83.0,55.0,Beauty,96.61
BE100081,Beauty Full 81,129.36,"Fragrance is long-lasting and pleasant. | Bottle design is very convenient. | Caused breakouts after a week. | Helped improve my skin glow. | Perfect for daily skincare routine. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Not suitable for sensitive skin. | Very affordable and effective product. | Caused irritation on my skin. | Moisturizes well and feels refreshing.",Durham PLC,56.0,90.0,84.0,89.0,Beauty,96.61
BE100082,Beauty Medical 82,481.59,"Caused breakouts after a week. | Perfect for daily skincare routine. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Helped improve my skin glow. | Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Very affordable and effective product. | Caused irritation on my skin.","Williams, Marquez and Walls",68.0,61.0,73.0,34.0,Beauty,96.61
BE100083,Beauty Account 83,277.47,"Fragrance is long-lasting and pleasant. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Not suitable for sensitive skin. | Too oily and sticky after use. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Perfect for daily skincare routine. | Helped improve my skin glow. | Very affordable and effective product. | Moisturizes well and feels refreshing.",Smith Group,86.0,85.0,59.0,43.0,Beauty,96.61
BE100084,Beauty Wonder 84,253.1,"Too oily and sticky after use. | Texture is smooth and easy to apply. | Caused breakouts after a week. | Bottle design is very convenient. | Doesn’t last long, fades quickly. | Very affordable and effective product. | Moisturizes well and feels refreshing. | Caused irritation on my skin. | Helped improve my skin glow. | Not suitable for sensitive skin. | Fragrance is long-lasting and pleasant.","Nguyen, Davis and Gutierrez",38.0,98.0,72.0,46.0,Beauty,94.12
BE100085,Beauty Before 85,729.69,"Fragrance is long-lasting and pleasant. | Texture is smooth and easy to apply. | Not suitable for sensitive skin. | Bottle design is very convenient. | Very affordable and effective product. | Doesn’t last long, fades quickly. | Caused irritation on my skin. | Perfect for daily skincare routine. | Caused breakouts after a week. | Too oily and sticky after use. | Helped improve my skin glow. | Moisturizes well and feels refreshing.","Terrell, Mitchell and Peterson",20.0,92.0,63.0,68.0,Beauty,96.61
BE100086,Beauty Pattern 86,586.27,"Moisturizes well and feels refreshing. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Too oily and sticky after use. | Helped improve my skin glow. | Perfect for daily skincare routine. | Bottle design is very convenient. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Very affordable and effective product. | Caused breakouts after a week. | Not suitable for sensitive skin.",Barton Inc,48.0,66.0,82.0,94.0,Beauty,96.61
BE100087,Beauty Yourself 87,794.32,"Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Perfect for daily skincare routine. | Too oily and sticky after use. | Doesn’t last long, fades quickly. | Moisturizes well and feels refreshing. | Very affordable and effective product. | Caused breakouts after a week. | Not suitable for sensitive skin. | Helped improve my skin glow. | Bottle design is very convenient.",Torres-Stewart,52.0,100.0,21.0,42.0,Beauty,95.07
BE100088,Beauty Material 88,650.0,"Fragrance is long-lasting and pleasant. | Doesn’t last long, fades quickly. | Perfect for daily skincare routine. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Caused irritation on my skin. | Caused breakouts after a week. | Very affordable and effective product. | Moisturizes well and feels refreshing. | Not suitable for sensitive skin. | Too oily and sticky after use.",West Ltd,71.0,71.0,98.0,52.0,Beauty,96.61
BE100089,Beauty Identify 89,970.42,"Caused breakouts after a week. | Helped improve my skin glow. | Texture is smooth and easy to apply. | Doesn’t last long, fades quickly. | Bottle design is very convenient. | Too oily and sticky after use. | Very affordable and effective product. | Moisturizes well and feels refreshing. | Fragrance is long-lasting and pleasant. | Caused irritation on my skin. | Not suitable for sensitive skin. | Perfect for daily skincare routine.","Harris, Nash and Zavala",60.0,37.0,40.0,60.0,Beauty,96.61
BE100090,Beauty Dinner 90,704.08,"Helped improve my skin glow. | Caused irritation on my skin. | Too oily and sticky after use. | Very affordable and effective product. | Perfect for daily skincare routine. | Doesn’t last long, fades quickly. | Caused breakouts after a week. | Not suitable for sensitive skin. | Texture is smooth and easy to apply. | Fragrance is long-lasting and pleasant.",Cunningham-Johnson,42.0,98.0,69.0,75.0,Beauty,95.82
